availability_id,vendor_equipment_id,availability_date,total_quantity,reserved_quantity,available_quantity,out_of_service_quantity,availability_status,source_system,correlation_id,created_at
AVL-VEQ-06-03-20270924,VEQ-06-03,2027-09-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270924,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270925,VEQ-06-03,2027-09-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270925,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270926,VEQ-06-03,2027-09-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270926,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270927,VEQ-06-03,2027-09-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270927,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270928,VEQ-06-03,2027-09-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270928,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270929,VEQ-06-03,2027-09-29,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270929,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20270930,VEQ-06-03,2027-09-30,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270930,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271001,VEQ-06-03,2027-10-01,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271001,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271002,VEQ-06-03,2027-10-02,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271002,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271003,VEQ-06-03,2027-10-03,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271003,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271004,VEQ-06-03,2027-10-04,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271004,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271005,VEQ-06-03,2027-10-05,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271005,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271006,VEQ-06-03,2027-10-06,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271006,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271007,VEQ-06-03,2027-10-07,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271007,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271008,VEQ-06-03,2027-10-08,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271008,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271009,VEQ-06-03,2027-10-09,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271009,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271010,VEQ-06-03,2027-10-10,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271010,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271011,VEQ-06-03,2027-10-11,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271011,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271012,VEQ-06-03,2027-10-12,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271012,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271013,VEQ-06-03,2027-10-13,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271013,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271014,VEQ-06-03,2027-10-14,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271014,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271015,VEQ-06-03,2027-10-15,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271015,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271016,VEQ-06-03,2027-10-16,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271016,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271017,VEQ-06-03,2027-10-17,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271017,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271018,VEQ-06-03,2027-10-18,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271018,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271019,VEQ-06-03,2027-10-19,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271019,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271020,VEQ-06-03,2027-10-20,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271020,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271021,VEQ-06-03,2027-10-21,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271021,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271022,VEQ-06-03,2027-10-22,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271022,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271023,VEQ-06-03,2027-10-23,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271023,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271024,VEQ-06-03,2027-10-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271024,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271025,VEQ-06-03,2027-10-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271025,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271026,VEQ-06-03,2027-10-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271026,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271027,VEQ-06-03,2027-10-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271027,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271028,VEQ-06-03,2027-10-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271028,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271029,VEQ-06-03,2027-10-29,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271029,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271030,VEQ-06-03,2027-10-30,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271030,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271031,VEQ-06-03,2027-10-31,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271031,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271101,VEQ-06-03,2027-11-01,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271101,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271102,VEQ-06-03,2027-11-02,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271102,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271103,VEQ-06-03,2027-11-03,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271103,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271104,VEQ-06-03,2027-11-04,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271104,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271105,VEQ-06-03,2027-11-05,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271105,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271106,VEQ-06-03,2027-11-06,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271106,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271107,VEQ-06-03,2027-11-07,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271107,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271108,VEQ-06-03,2027-11-08,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271108,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271109,VEQ-06-03,2027-11-09,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271109,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271110,VEQ-06-03,2027-11-10,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271110,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271111,VEQ-06-03,2027-11-11,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271111,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271112,VEQ-06-03,2027-11-12,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271112,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271113,VEQ-06-03,2027-11-13,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271113,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271114,VEQ-06-03,2027-11-14,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271114,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271115,VEQ-06-03,2027-11-15,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271115,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271116,VEQ-06-03,2027-11-16,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271116,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271117,VEQ-06-03,2027-11-17,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271117,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271118,VEQ-06-03,2027-11-18,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271118,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271119,VEQ-06-03,2027-11-19,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271119,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271120,VEQ-06-03,2027-11-20,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271120,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271121,VEQ-06-03,2027-11-21,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271121,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271122,VEQ-06-03,2027-11-22,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271122,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271123,VEQ-06-03,2027-11-23,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271123,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271124,VEQ-06-03,2027-11-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271124,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271125,VEQ-06-03,2027-11-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271125,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271126,VEQ-06-03,2027-11-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271126,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271127,VEQ-06-03,2027-11-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271127,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271128,VEQ-06-03,2027-11-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271128,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271129,VEQ-06-03,2027-11-29,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271129,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271130,VEQ-06-03,2027-11-30,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271130,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271201,VEQ-06-03,2027-12-01,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271201,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271202,VEQ-06-03,2027-12-02,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271202,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271203,VEQ-06-03,2027-12-03,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271203,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271204,VEQ-06-03,2027-12-04,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271204,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271205,VEQ-06-03,2027-12-05,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271205,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271206,VEQ-06-03,2027-12-06,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271206,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271207,VEQ-06-03,2027-12-07,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271207,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271208,VEQ-06-03,2027-12-08,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271208,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271209,VEQ-06-03,2027-12-09,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271209,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271210,VEQ-06-03,2027-12-10,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271210,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271211,VEQ-06-03,2027-12-11,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271211,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271212,VEQ-06-03,2027-12-12,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271212,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271213,VEQ-06-03,2027-12-13,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271213,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271214,VEQ-06-03,2027-12-14,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271214,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271215,VEQ-06-03,2027-12-15,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271215,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271216,VEQ-06-03,2027-12-16,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271216,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271217,VEQ-06-03,2027-12-17,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271217,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271218,VEQ-06-03,2027-12-18,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271218,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271219,VEQ-06-03,2027-12-19,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271219,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271220,VEQ-06-03,2027-12-20,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271220,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271221,VEQ-06-03,2027-12-21,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271221,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271222,VEQ-06-03,2027-12-22,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271222,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271223,VEQ-06-03,2027-12-23,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271223,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271224,VEQ-06-03,2027-12-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271224,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271225,VEQ-06-03,2027-12-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271225,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271226,VEQ-06-03,2027-12-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271226,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271227,VEQ-06-03,2027-12-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271227,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271228,VEQ-06-03,2027-12-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271228,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271229,VEQ-06-03,2027-12-29,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271229,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271230,VEQ-06-03,2027-12-30,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271230,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20271231,VEQ-06-03,2027-12-31,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271231,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280101,VEQ-06-03,2028-01-01,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280101,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280102,VEQ-06-03,2028-01-02,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280102,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280103,VEQ-06-03,2028-01-03,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280103,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280104,VEQ-06-03,2028-01-04,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280104,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280105,VEQ-06-03,2028-01-05,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280105,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280106,VEQ-06-03,2028-01-06,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280106,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280107,VEQ-06-03,2028-01-07,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280107,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280108,VEQ-06-03,2028-01-08,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280108,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280109,VEQ-06-03,2028-01-09,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280109,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280110,VEQ-06-03,2028-01-10,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280110,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280111,VEQ-06-03,2028-01-11,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280111,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280112,VEQ-06-03,2028-01-12,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280112,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280113,VEQ-06-03,2028-01-13,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280113,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280114,VEQ-06-03,2028-01-14,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280114,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280115,VEQ-06-03,2028-01-15,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280115,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280116,VEQ-06-03,2028-01-16,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280116,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280117,VEQ-06-03,2028-01-17,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280117,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280118,VEQ-06-03,2028-01-18,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280118,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280119,VEQ-06-03,2028-01-19,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280119,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280120,VEQ-06-03,2028-01-20,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280120,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280121,VEQ-06-03,2028-01-21,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280121,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280122,VEQ-06-03,2028-01-22,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280122,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280123,VEQ-06-03,2028-01-23,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280123,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280124,VEQ-06-03,2028-01-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280124,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280125,VEQ-06-03,2028-01-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280125,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280126,VEQ-06-03,2028-01-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280126,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280127,VEQ-06-03,2028-01-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280127,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280128,VEQ-06-03,2028-01-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280128,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280129,VEQ-06-03,2028-01-29,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280129,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280130,VEQ-06-03,2028-01-30,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280130,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280131,VEQ-06-03,2028-01-31,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280131,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280201,VEQ-06-03,2028-02-01,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280201,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280202,VEQ-06-03,2028-02-02,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280202,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280203,VEQ-06-03,2028-02-03,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280203,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280204,VEQ-06-03,2028-02-04,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280204,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280205,VEQ-06-03,2028-02-05,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280205,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280206,VEQ-06-03,2028-02-06,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280206,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280207,VEQ-06-03,2028-02-07,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280207,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280208,VEQ-06-03,2028-02-08,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280208,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280209,VEQ-06-03,2028-02-09,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280209,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280210,VEQ-06-03,2028-02-10,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280210,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280211,VEQ-06-03,2028-02-11,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280211,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280212,VEQ-06-03,2028-02-12,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280212,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280213,VEQ-06-03,2028-02-13,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280213,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280214,VEQ-06-03,2028-02-14,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280214,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280215,VEQ-06-03,2028-02-15,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280215,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280216,VEQ-06-03,2028-02-16,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280216,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280217,VEQ-06-03,2028-02-17,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280217,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280218,VEQ-06-03,2028-02-18,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280218,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280219,VEQ-06-03,2028-02-19,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280219,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280220,VEQ-06-03,2028-02-20,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280220,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280221,VEQ-06-03,2028-02-21,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280221,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280222,VEQ-06-03,2028-02-22,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280222,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280223,VEQ-06-03,2028-02-23,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280223,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280224,VEQ-06-03,2028-02-24,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280224,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280225,VEQ-06-03,2028-02-25,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280225,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280226,VEQ-06-03,2028-02-26,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280226,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280227,VEQ-06-03,2028-02-27,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280227,2026-08-09T12:00:00Z
AVL-VEQ-06-03-20280228,VEQ-06-03,2028-02-28,1,0,1,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20280228,2026-08-09T12:00:00Z
